CUSTOMER_ID,RENEWED,TOTAL_SESSIONS,GROSS_SESSION_LENGTH,ACTIVE_DAYS,ACTIVE_QUARTERS,AVG_SESSIONS_PER_QUARTER,AVG_SESSION_LENGTH_PER_DAY,AGE,EDUCATION,INCOME_LEVEL,DEVICE_TYPE,TECH_COMFORT_SCORE
212143,1,0,0,0,0,0.000000,0.000000,39,Post-Graduate,Medium,Desktop-only,3
56433,1,0,0,0,0,0.000000,0.000000,38,Graduate,Medium,Multi-device,5
310285,1,0,0,0,0,0.000000,0.000000,31,Graduate,High,Multi-device,4
346278,1,57,1870,2,2,28.500000,935.000000,37,Graduate,High,Multi-device,4
12466,1,25,928,1,1,25.000000,928.000000,34,Post-Graduate,Medium,Multi-device,4
65473,1,0,0,0,0,0.000000,0.000000,48,Post-Graduate,Medium,Desktop-only,3
102323,0,22,632,1,1,22.000000,632.000000,30,High School,Low,Mobile-only,1
76263,1,3,59,1,1,3.000000,59.000000,40,Graduate,High,Multi-device,4
98665,1,1,7,1,1,1.000000,7.000000,44,Post-Graduate,Medium,Desktop-only,3
235807,1,0,0,0,0,0.000000,0.000000,24,Graduate,High,Multi-device,4
264180,1,1,8,1,1,1.000000,8.000000,21,Graduate,High,Multi-device,4
373495,1,0,0,0,0,0.000000,0.000000,23,Graduate,High,Multi-device,3
302497,1,0,0,0,0,0.000000,0.000000,30,Other,Very High,Desktop-only,5
125070,1,0,0,0,0,0.000000,0.000000,25,Post-Graduate,Low,Desktop-only,1
198481,1,52,2194,1,1,52.000000,2194.000000,27,Post-Graduate,Very High,Multi-device,2
216144,0,0,0,0,0,0.000000,0.000000,20,High School,Low,Multi-device,3
400039,1,0,0,0,0,0.000000,0.000000,44,Post-Graduate,Medium,Desktop-only,3
254501,1,1,12,1,1,1.000000,12.000000,31,Graduate,High,Multi-device,5
395287,1,0,0,0,0,0.000000,0.000000,51,Graduate,Medium,Multi-device,4
380035,1,5,115,1,1,5.000000,115.000000,44,Graduate,Medium,Multi-device,4
439251,1,0,0,0,0,0.000000,0.000000,38,Other,Very High,Multi-device,3
468843,1,1,20,1,1,1.000000,20.000000,23,Graduate,High,Multi-device,5
427396,1,29,2096,1,1,29.000000,2096.000000,39,Graduate,Medium,Multi-device,4
24930,1,0,0,0,0,0.000000,0.000000,37,High School,High,Multi-device,5
111351,0,0,0,0,0,0.000000,0.000000,40,Other,Very High,Desktop-only,2
158144,0,0,0,0,0,0.000000,0.000000,26,Post-Graduate,Medium,Desktop-only,3
346495,1,0,0,0,0,0.000000,0.000000,24,Graduate,High,Multi-device,5
402639,1,13,91,1,1,13.000000,91.000000,36,Graduate,High,Multi-device,5
339247,1,152,10541,4,3,50.666667,2635.250000,32,Post-Graduate,Medium,Mobile-only,3
1145,1,0,0,0,0,0.000000,0.000000,39,Graduate,High,Desktop-only,4
236954,1,14,393,1,1,14.000000,393.000000,47,Graduate,High,Multi-device,5
240020,1,0,0,0,0,0.000000,0.000000,31,Graduate,High,Multi-device,4
275855,1,5,79,1,1,5.000000,79.000000,29,Post-Graduate,Medium,Desktop-only,3
2240,1,0,0,0,0,0.000000,0.000000,42,Post-Graduate,Medium,Desktop-only,3
58829,1,32,1048,1,1,32.000000,1048.000000,22,Graduate,High,Multi-device,1
82109,0,18,611,1,1,18.000000,611.000000,28,Post-Graduate,High,Multi-device,4
103595,0,0,0,0,0,0.000000,0.000000,42,Graduate,High,Multi-device,5
111135,1,0,0,0,0,0.000000,0.000000,29,Graduate,High,Multi-device,5
194872,0,0,0,0,0,0.000000,0.000000,42,Post-Graduate,High,Desktop-only,5
249136,1,58,2564,2,2,29.000000,1282.000000,37,Other,Low,Mobile-only,2
296112,1,0,0,0,0,0.000000,0.000000,25,Post-Graduate,Medium,Desktop-only,3
266756,1,16,489,1,1,16.000000,489.000000,24,Graduate,High,Multi-device,5
413900,1,22,873,1,1,22.000000,873.000000,34,High School,Low,Mobile-only,1
263181,1,0,0,0,0,0.000000,0.000000,26,Post-Graduate,Medium,Multi-device,3
285236,1,24,1116,1,1,24.000000,1116.000000,34,Graduate,High,Multi-device,4
428801,1,1,16,1,1,1.000000,16.000000,29,Graduate,High,Multi-device,5
452141,1,11,475,1,1,11.000000,475.000000,31,Graduate,High,Multi-device,5
2821,1,0,0,0,0,0.000000,0.000000,38,Graduate,High,Multi-device,4
455758,1,0,0,0,0,0.000000,0.000000,27,Post-Graduate,Medium,Desktop-only,3
433373,1,47,2060,2,2,23.500000,1030.000000,40,Graduate,Medium,Multi-device,5
489237,1,0,0,0,0,0.000000,0.000000,30,Other,Very High,Mobile-only,2
479840,1,0,0,0,0,0.000000,0.000000,45,Graduate,Medium,Desktop-only,4
224633,1,15,308,1,1,15.000000,308.000000,53,Graduate,Very High,Multi-device,5
310608,1,0,0,0,0,0.000000,0.000000,36,Other,Very High,Mobile-only,2
456666,1,0,0,0,0,0.000000,0.000000,33,Graduate,Medium,Multi-device,4
488373,1,8,137,1,1,8.000000,137.000000,46,Graduate,High,Multi-device,4
31098,1,0,0,0,0,0.000000,0.000000,35,Post-Graduate,Medium,Desktop-only,2
87502,1,8,85,1,1,8.000000,85.000000,39,Graduate,Medium,Multi-device,4
101387,1,3,55,1,1,3.000000,55.000000,28,Graduate,High,Multi-device,5
270713,1,0,0,0,0,0.000000,0.000000,39,Graduate,Medium,Multi-device,3
405076,1,0,0,0,0,0.000000,0.000000,38,Other,Medium,Mobile-only,2
429929,1,0,0,0,0,0.000000,0.000000,30,Graduate,Medium,Multi-device,4
84081,1,57,1839,2,1,57.000000,919.500000,22,Graduate,Medium,Multi-device,4
114069,1,0,0,0,0,0.000000,0.000000,36,Graduate,Low,Multi-device,4
133308,1,0,0,0,0,0.000000,0.000000,20,Graduate,High,Multi-device,5
168385,1,27,569,2,1,27.000000,284.500000,42,Graduate,High,Multi-device,5
256707,1,0,0,0,0,0.000000,0.000000,28,Graduate,High,Multi-device,5
200313,1,10,357,1,1,10.000000,357.000000,37,Graduate,Medium,Multi-device,4
201306,1,0,0,0,0,0.000000,0.000000,30,Graduate,High,Desktop-only,5
393163,1,5,61,1,1,5.000000,61.000000,34,Graduate,High,Mobile-only,5
27477,1,0,0,0,0,0.000000,0.000000,32,Other,Very High,Mobile-only,2
138717,1,85,4816,2,2,42.500000,2408.000000,25,Other,Very High,Desktop-only,2
146633,1,0,0,0,0,0.000000,0.000000,46,Graduate,Medium,Desktop-only,3
203745,1,0,0,0,0,0.000000,0.000000,43,Graduate,Medium,Multi-device,4
326156,1,0,0,0,0,0.000000,0.000000,49,Post-Graduate,Medium,Desktop-only,5
421414,1,43,3236,1,1,43.000000,3236.000000,46,Post-Graduate,Low,Desktop-only,3
7020,0,4,61,2,1,4.000000,30.500000,36,Graduate,Very High,Mobile-only,2
172524,1,13,191,1,1,13.000000,191.000000,40,Post-Graduate,Medium,Desktop-only,3
188929,1,0,0,0,0,0.000000,0.000000,36,Graduate,High,Multi-device,4
209119,1,0,0,0,0,0.000000,0.000000,21,Graduate,High,Multi-device,4
288378,1,0,0,0,0,0.000000,0.000000,44,Graduate,Medium,Multi-device,4
248999,1,0,0,0,0,0.000000,0.000000,31,Graduate,Medium,Multi-device,5
281202,0,0,0,0,0,0.000000,0.000000,41,Graduate,Medium,Multi-device,3
420547,1,37,1706,1,1,37.000000,1706.000000,27,Post-Graduate,Medium,Desktop-only,3
489658,1,18,593,1,1,18.000000,593.000000,26,Post-Graduate,Medium,Desktop-only,5
416068,1,38,2412,1,1,38.000000,2412.000000,28,Post-Graduate,Medium,Desktop-only,3
3677,1,0,0,0,0,0.000000,0.000000,40,Graduate,High,Multi-device,4
26677,1,21,700,2,2,10.500000,350.000000,44,Graduate,High,Multi-device,5
78445,1,0,0,0,0,0.000000,0.000000,31,High School,Low,Mobile-only,1
91187,1,0,0,0,0,0.000000,0.000000,36,Graduate,High,Multi-device,4
270226,1,0,0,0,0,0.000000,0.000000,27,Post-Graduate,Very High,Desktop-only,3
493907,0,19,806,1,1,19.000000,806.000000,37,Graduate,Very High,Desktop-only,2
164268,1,34,872,3,2,17.000000,290.666667,34,Graduate,High,Mobile-only,4
35459,0,0,0,0,0,0.000000,0.000000,34,Post-Graduate,Medium,Desktop-only,3
161491,1,7,81,1,1,7.000000,81.000000,44,Graduate,High,Multi-device,5
187154,1,0,0,0,0,0.000000,0.000000,42,Post-Graduate,Medium,Desktop-only,3
203019,1,0,0,0,0,0.000000,0.000000,50,Post-Graduate,Medium,Desktop-only,3
228836,1,2,29,1,1,2.000000,29.000000,50,Graduate,High,Multi-device,5
99725,1,0,0,0,0,0.000000,0.000000,42,Post-Graduate,Medium,Desktop-only,3
110324,1,9,203,1,1,9.000000,203.000000,40,Graduate,High,Multi-device,5
143403,1,0,0,0,0,0.000000,0.000000,26,Graduate,High,Multi-device,5
160390,1,0,0,0,0,0.000000,0.000000,42,Graduate,High,Multi-device,5
288214,1,0,0,0,0,0.000000,0.000000,32,Post-Graduate,Medium,Desktop-only,2
318828,1,0,0,0,0,0.000000,0.000000,38,Other,Very High,Desktop-only,2
378746,0,9,353,1,1,9.000000,353.000000,23,Other,Very High,Mobile-only,2
467021,1,0,0,0,0,0.000000,0.000000,27,Graduate,High,Multi-device,5
251920,0,0,0,0,0,0.000000,0.000000,26,Graduate,Very High,Desktop-only,2
59704,1,0,0,0,0,0.000000,0.000000,47,Graduate,High,Multi-device,5
104293,1,0,0,0,0,0.000000,0.000000,43,Post-Graduate,Low,Multi-device,3
108310,0,0,0,0,0,0.000000,0.000000,36,Other,Very High,Desktop-only,2
136719,1,0,0,0,0,0.000000,0.000000,25,Graduate,Medium,Multi-device,5
264899,1,0,0,0,0,0.000000,0.000000,37,Graduate,High,Multi-device,4
494129,0,0,0,0,0,0.000000,0.000000,27,Graduate,Very High,Multi-device,2
81451,1,24,762,1,1,24.000000,762.000000,26,Post-Graduate,Very High,Desktop-only,2
186571,0,4,39,1,1,4.000000,39.000000,35,Other,Low,Mobile-only,3
247417,1,11,351,1,1,11.000000,351.000000,37,Other,Very High,Desktop-only,2
309471,0,0,0,0,0,0.000000,0.000000,43,Other,Very High,Multi-device,2
371234,1,0,0,0,0,0.000000,0.000000,38,Graduate,High,Mobile-only,5
415769,1,14,410,1,1,14.000000,410.000000,34,Graduate,Medium,Multi-device,4
390583,1,0,0,0,0,0.000000,0.000000,25,Graduate,High,Multi-device,4
37420,1,0,0,0,0,0.000000,0.000000,21,Graduate,Medium,Multi-device,4
258872,1,18,620,1,1,18.000000,620.000000,48,Post-Graduate,Medium,Desktop-only,2
220261,1,17,446,1,1,17.000000,446.000000,46,Graduate,Medium,Multi-device,4
488411,1,0,0,0,0,0.000000,0.000000,40,Graduate,High,Multi-device,4
2070,1,0,0,0,0,0.000000,0.000000,36,Other,Very High,Desktop-only,2
21729,1,0,0,0,0,0.000000,0.000000,23,Graduate,High,Multi-device,4
32471,0,0,0,0,0,0.000000,0.000000,22,Other,Very High,Desktop-only,2
43770,1,0,0,0,0,0.000000,0.000000,27,Graduate,High,Multi-device,4
73772,1,0,0,0,0,0.000000,0.000000,38,Graduate,Low,Multi-device,4
223010,1,0,0,0,0,0.000000,0.000000,40,Graduate,High,Multi-device,4
54916,1,31,714,2,2,15.500000,357.000000,35,Graduate,High,Multi-device,5
230916,1,10,192,1,1,10.000000,192.000000,44,Other,Very High,Mobile-only,2
336292,1,0,0,0,0,0.000000,0.000000,36,Graduate,High,Multi-device,4
410081,1,0,0,0,0,0.000000,0.000000,46,Other,Very High,Mobile-only,2
479282,0,0,0,0,0,0.000000,0.000000,22,Graduate,Medium,Desktop-only,2
116643,1,0,0,0,0,0.000000,0.000000,30,Graduate,Medium,Multi-device,5
249728,1,0,0,0,0,0.000000,0.000000,22,High School,Low,Mobile-only,1
325804,1,0,0,0,0,0.000000,0.000000,49,Post-Graduate,Medium,Desktop-only,3
351550,1,0,0,0,0,0.000000,0.000000,42,Graduate,Medium,Desktop-only,3
391928,0,1,14,1,1,1.000000,14.000000,29,Other,Very High,Mobile-only,2
138537,1,0,0,0,0,0.000000,0.000000,33,Post-Graduate,Medium,Desktop-only,3
392339,1,2,25,1,1,2.000000,25.000000,37,Graduate,High,Multi-device,5
354629,1,18,435,1,1,18.000000,435.000000,36,Graduate,High,Multi-device,5
3275,1,18,383,1,1,18.000000,383.000000,47,Post-Graduate,High,Mobile-only,3
92386,1,0,0,0,0,0.000000,0.000000,22,Post-Graduate,Medium,Desktop-only,3
132557,1,0,0,0,0,0.000000,0.000000,28,Graduate,High,Multi-device,2
73116,1,0,0,0,0,0.000000,0.000000,44,Graduate,High,Multi-device,4
112714,1,0,0,0,0,0.000000,0.000000,35,Post-Graduate,Medium,Desktop-only,3
343116,1,0,0,0,0,0.000000,0.000000,40,Post-Graduate,Medium,Desktop-only,2
209316,1,0,0,0,0,0.000000,0.000000,25,Post-Graduate,Medium,Multi-device,2
376702,1,0,0,0,0,0.000000,0.000000,39,Graduate,High,Multi-device,5
72798,1,0,0,0,0,0.000000,0.000000,26,Graduate,Medium,Multi-device,4
139477,1,2,16,1,1,2.000000,16.000000,26,Other,High,Multi-device,1
167441,1,6,105,1,1,6.000000,105.000000,22,Other,Very High,Desktop-only,2
195669,1,41,2668,1,1,41.000000,2668.000000,34,Graduate,High,Multi-device,4
217493,0,15,309,1,1,15.000000,309.000000,33,Post-Graduate,Low,Mobile-only,1
231213,1,0,0,0,0,0.000000,0.000000,35,Post-Graduate,Medium,Multi-device,3
341907,1,0,0,0,0,0.000000,0.000000,21,Graduate,High,Multi-device,5
352285,1,0,0,0,0,0.000000,0.000000,36,Graduate,Medium,Multi-device,4
371514,1,16,514,1,1,16.000000,514.000000,34,Graduate,High,Multi-device,5
266582,1,8,165,1,1,8.000000,165.000000,36,Graduate,Low,Desktop-only,5
433637,1,6,127,1,1,6.000000,127.000000,48,Graduate,High,Multi-device,5
473496,0,1,11,1,1,1.000000,11.000000,26,Graduate,Medium,Mobile-only,3
448300,1,2,26,1,1,2.000000,26.000000,28,Post-Graduate,Medium,Desktop-only,3
383145,1,20,617,2,2,10.000000,308.500000,39,Graduate,Medium,Multi-device,4
447832,1,9,139,2,1,9.000000,69.500000,26,Graduate,Medium,Multi-device,4
60867,1,0,0,0,0,0.000000,0.000000,54,Graduate,High,Multi-device,3
85705,1,0,0,0,0,0.000000,0.000000,38,Graduate,High,Multi-device,4
372612,1,0,0,0,0,0.000000,0.000000,49,Graduate,High,Multi-device,5
454344,1,0,0,0,0,0.000000,0.000000,37,Graduate,High,Mobile-only,5
47831,1,0,0,0,0,0.000000,0.000000,41,Graduate,Medium,Desktop-only,3
61149,1,0,0,0,0,0.000000,0.000000,48,Post-Graduate,Medium,Multi-device,3
143546,0,0,0,0,0,0.000000,0.000000,30,High School,Low,Desktop-only,1
217685,1,0,0,0,0,0.000000,0.000000,37,Graduate,High,Multi-device,5
272354,1,33,1257,1,1,33.000000,1257.000000,41,Post-Graduate,High,Desktop-only,3
324434,1,0,0,0,0,0.000000,0.000000,42,Other,Medium,Multi-device,3
206363,1,12,376,1,1,12.000000,376.000000,41,Post-Graduate,Medium,Desktop-only,2
468467,1,0,0,0,0,0.000000,0.000000,29,Graduate,Medium,Multi-device,4
195138,1,0,0,0,0,0.000000,0.000000,35,Graduate,High,Multi-device,5
231466,1,0,0,0,0,0.000000,0.000000,35,Post-Graduate,Medium,Multi-device,3
234469,1,0,0,0,0,0.000000,0.000000,26,Graduate,High,Mobile-only,5
27466,1,0,0,0,0,0.000000,0.000000,23,Graduate,High,Multi-device,5
39875,1,0,0,0,0,0.000000,0.000000,29,Graduate,Medium,Multi-device,4
300699,1,0,0,0,0,0.000000,0.000000,39,Other,Very High,Desktop-only,2
350341,1,0,0,0,0,0.000000,0.000000,35,Graduate,High,Multi-device,4
316309,0,0,0,0,0,0.000000,0.000000,41,Other,High,Multi-device,2
387312,1,0,0,0,0,0.000000,0.000000,48,Graduate,High,Multi-device,4
135276,1,3,27,1,1,3.000000,27.000000,21,Graduate,High,Multi-device,5
146493,0,0,0,0,0,0.000000,0.000000,40,Post-Graduate,Low,Multi-device,3
162173,0,0,0,0,0,0.000000,0.000000,39,Other,Medium,Desktop-only,3
234193,1,49,2570,1,1,49.000000,2570.000000,38,Post-Graduate,Medium,Multi-device,3
354184,1,0,0,0,0,0.000000,0.000000,41,Graduate,High,Multi-device,4
382135,0,0,0,0,0,0.000000,0.000000,29,Other,Medium,Desktop-only,2
360371,1,1,10,1,1,1.000000,10.000000,40,Graduate,High,Multi-device,4
251650,0,0,0,0,0,0.000000,0.000000,36,Other,Very High,Mobile-only,5
395418,1,0,0,0,0,0.000000,0.000000,35,High School,Very High,Mobile-only,3
417938,0,0,0,0,0,0.000000,0.000000,38,Post-Graduate,Medium,Desktop-only,3
31794,1,0,0,0,0,0.000000,0.000000,35,Graduate,High,Multi-device,5
55243,1,91,4673,2,1,91.000000,2336.500000,46,Graduate,High,Multi-device,4
77941,1,0,0,0,0,0.000000,0.000000,43,High School,Low,Mobile-only,1
386981,1,0,0,0,0,0.000000,0.000000,35,Graduate,High,Multi-device,4
44394,1,0,0,0,0,0.000000,0.000000,34,Graduate,Very High,Mobile-only,2
65385,1,0,0,0,0,0.000000,0.000000,42,Post-Graduate,Medium,Desktop-only,3
140966,1,0,0,0,0,0.000000,0.000000,25,High School,High,Multi-device,5
311889,1,0,0,0,0,0.000000,0.000000,29,Graduate,High,Multi-device,5
295240,0,21,858,1,1,21.000000,858.000000,37,Other,Low,Mobile-only,1
476892,1,5,132,1,1,5.000000,132.000000,45,Graduate,High,Multi-device,5
231382,1,0,0,0,0,0.000000,0.000000,31,Post-Graduate,Very High,Mobile-only,2
337823,1,0,0,0,0,0.000000,0.000000,50,Other,Very High,Mobile-only,2
309924,1,0,0,0,0,0.000000,0.000000,46,Other,High,Multi-device,5
393020,1,0,0,0,0,0.000000,0.000000,34,Graduate,High,Multi-device,3
490071,1,0,0,0,0,0.000000,0.000000,46,Graduate,High,Multi-device,5
451476,1,0,0,0,0,0.000000,0.000000,22,Graduate,High,Multi-device,5
187626,1,0,0,0,0,0.000000,0.000000,35,Post-Graduate,High,Multi-device,5
272135,1,8,204,1,1,8.000000,204.000000,36,Graduate,High,Multi-device,4
301171,1,0,0,0,0,0.000000,0.000000,36,Graduate,High,Multi-device,5
412732,1,27,974,2,1,27.000000,487.000000,28,Post-Graduate,Medium,Desktop-only,1
350641,1,0,0,0,0,0.000000,0.000000,39,Other,Very High,Desktop-only,2
299313,1,0,0,0,0,0.000000,0.000000,40,Post-Graduate,Medium,Desktop-only,3
305139,1,0,0,0,0,0.000000,0.000000,39,Graduate,Medium,Multi-device,4
316410,1,32,1377,1,1,32.000000,1377.000000,33,Other,Medium,Desktop-only,2
377487,1,0,0,0,0,0.000000,0.000000,51,Graduate,High,Multi-device,4
316618,1,37,1433,2,2,18.500000,716.500000,25,Post-Graduate,High,Multi-device,4
492349,1,0,0,0,0,0.000000,0.000000,54,Other,Very High,Desktop-only,2
51429,1,0,0,0,0,0.000000,0.000000,32,High School,Low,Mobile-only,1
274686,1,3,24,1,1,3.000000,24.000000,36,Graduate,Very High,Desktop-only,2
291087,0,7,108,1,1,7.000000,108.000000,38,Other,High,Mobile-only,2
422633,1,0,0,0,0,0.000000,0.000000,34,Graduate,High,Multi-device,4
81610,1,0,0,0,0,0.000000,0.000000,38,Graduate,High,Multi-device,4
366627,0,1,19,1,1,1.000000,19.000000,47,High School,Low,Mobile-only,1
464843,1,0,0,0,0,0.000000,0.000000,37,Post-Graduate,Very High,Multi-device,3
45413,0,0,0,0,0,0.000000,0.000000,39,Graduate,High,Desktop-only,3
69236,0,3,42,1,1,3.000000,42.000000,34,Graduate,Medium,Multi-device,4
134615,1,0,0,0,0,0.000000,0.000000,38,Graduate,High,Multi-device,4
433704,1,0,0,0,0,0.000000,0.000000,41,Graduate,High,Multi-device,4
106519,0,4,65,1,1,4.000000,65.000000,21,High School,Low,Desktop-only,1
160402,1,0,0,0,0,0.000000,0.000000,43,Other,Very High,Multi-device,2
495785,0,3,43,1,1,3.000000,43.000000,36,Post-Graduate,Medium,Multi-device,2
7182,1,0,0,0,0,0.000000,0.000000,42,Graduate,High,Multi-device,4
110520,1,0,0,0,0,0.000000,0.000000,33,Post-Graduate,Medium,Multi-device,2
283090,1,0,0,0,0,0.000000,0.000000,36,Other,Very High,Desktop-only,2
403270,1,54,2422,1,1,54.000000,2422.000000,41,Other,Very High,Desktop-only,2
371828,0,18,584,1,1,18.000000,584.000000,27,Post-Graduate,Medium,Desktop-only,2
124856,1,7,93,1,1,7.000000,93.000000,23,Graduate,Medium,Multi-device,4
135709,1,0,0,0,0,0.000000,0.000000,36,Other,High,Desktop-only,4
195888,1,0,0,0,0,0.000000,0.000000,44,Other,High,Multi-device,3
245023,1,0,0,0,0,0.000000,0.000000,50,Graduate,High,Multi-device,5
277696,1,0,0,0,0,0.000000,0.000000,41,Post-Graduate,Medium,Desktop-only,3
236727,1,4,29,1,1,4.000000,29.000000,46,Graduate,Medium,Multi-device,4
278566,1,0,0,0,0,0.000000,0.000000,38,Other,Very High,Mobile-only,5
314683,1,0,0,0,0,0.000000,0.000000,25,Other,Very High,Desktop-only,2
446870,0,0,0,0,0,0.000000,0.000000,20,Post-Graduate,Medium,Multi-device,4
91655,1,0,0,0,0,0.000000,0.000000,40,Post-Graduate,Medium,Desktop-only,3
113819,1,43,1701,1,1,43.000000,1701.000000,36,Post-Graduate,Medium,Multi-device,3
48366,1,0,0,0,0,0.000000,0.000000,48,Post-Graduate,Medium,Multi-device,3
53979,1,0,0,0,0,0.000000,0.000000,32,Post-Graduate,Medium,Multi-device,3
77827,0,0,0,0,0,0.000000,0.000000,26,Post-Graduate,Medium,Desktop-only,3
77791,0,0,0,0,0,0.000000,0.000000,34,High School,Low,Multi-device,1
80889,1,0,0,0,0,0.000000,0.000000,31,Graduate,High,Multi-device,5
241657,1,4,53,1,1,4.000000,53.000000,42,Graduate,Very High,Desktop-only,2
398790,1,0,0,0,0,0.000000,0.000000,35,Post-Graduate,Medium,Mobile-only,3
54339,1,0,0,0,0,0.000000,0.000000,39,Graduate,High,Multi-device,1
126886,1,0,0,0,0,0.000000,0.000000,27,Graduate,Medium,Desktop-only,4
153008,1,0,0,0,0,0.000000,0.000000,38,Post-Graduate,Medium,Desktop-only,2
229462,1,0,0,0,0,0.000000,0.000000,41,Graduate,Medium,Desktop-only,5
454701,1,0,0,0,0,0.000000,0.000000,23,Graduate,High,Multi-device,5
427087,1,0,0,0,0,0.000000,0.000000,45,Graduate,High,Multi-device,4
457711,0,0,0,0,0,0.000000,0.000000,32,Other,Very High,Multi-device,2
62564,1,0,0,0,0,0.000000,0.000000,41,Other,Very High,Mobile-only,4
127021,1,5,122,1,1,5.000000,122.000000,34,Post-Graduate,Medium,Desktop-only,3
367946,1,0,0,0,0,0.000000,0.000000,31,Post-Graduate,Medium,Desktop-only,3
454726,1,49,2625,1,1,49.000000,2625.000000,28,Other,Very High,Desktop-only,2
157951,1,0,0,0,0,0.000000,0.000000,36,Other,Medium,Desktop-only,2
216978,1,0,0,0,0,0.000000,0.000000,37,Graduate,High,Desktop-only,4
25960,1,3,36,1,1,3.000000,36.000000,26,Post-Graduate,Medium,Desktop-only,3
45634,1,0,0,0,0,0.000000,0.000000,41,High School,Very High,Mobile-only,3
103068,1,0,0,0,0,0.000000,0.000000,42,Post-Graduate,Medium,Desktop-only,3
121284,1,0,0,0,0,0.000000,0.000000,48,Other,Low,Desktop-only,2
191282,1,32,1275,1,1,32.000000,1275.000000,27,Post-Graduate,Medium,Desktop-only,3
203659,1,0,0,0,0,0.000000,0.000000,21,Graduate,High,Multi-device,5
330530,1,0,0,0,0,0.000000,0.000000,31,Other,Medium,Multi-device,3
118056,1,0,0,0,0,0.000000,0.000000,47,Post-Graduate,Medium,Multi-device,3
343692,1,0,0,0,0,0.000000,0.000000,54,Graduate,High,Multi-device,4
451971,1,0,0,0,0,0.000000,0.000000,33,Graduate,Medium,Desktop-only,3
292799,1,46,2524,1,1,46.000000,2524.000000,37,Other,Medium,Multi-device,3
312714,1,0,0,0,0,0.000000,0.000000,34,Graduate,Medium,Multi-device,4
324349,1,0,0,0,0,0.000000,0.000000,36,Graduate,High,Multi-device,5
424756,1,0,0,0,0,0.000000,0.000000,54,Graduate,High,Multi-device,4
476891,1,0,0,0,0,0.000000,0.000000,30,Other,Very High,Mobile-only,3
225754,1,0,0,0,0,0.000000,0.000000,27,Graduate,High,Desktop-only,4
240583,1,0,0,0,0,0.000000,0.000000,37,Post-Graduate,Medium,Multi-device,3
330481,1,0,0,0,0,0.000000,0.000000,39,Post-Graduate,Low,Multi-device,3
439357,1,0,0,0,0,0.000000,0.000000,38,Post-Graduate,Very High,Desktop-only,2
34556,1,0,0,0,0,0.000000,0.000000,40,Post-Graduate,Medium,Multi-device,3
184945,0,8,128,2,2,4.000000,64.000000,46,Post-Graduate,High,Desktop-only,3
438355,1,0,0,0,0,0.000000,0.000000,43,Post-Graduate,High,Multi-device,4
423301,0,0,0,0,0,0.000000,0.000000,45,Graduate,High,Multi-device,3
85089,1,0,0,0,0,0.000000,0.000000,40,Other,Very High,Mobile-only,2
153419,1,0,0,0,0,0.000000,0.000000,53,Post-Graduate,Medium,Multi-device,3
285904,1,7,166,1,1,7.000000,166.000000,34,Graduate,High,Multi-device,3
495556,1,0,0,0,0,0.000000,0.000000,25,Post-Graduate,High,Multi-device,4
463788,1,23,743,1,1,23.000000,743.000000,30,Other,Very High,Mobile-only,2
421752,1,0,0,0,0,0.000000,0.000000,32,Other,Very High,Desktop-only,2
432169,1,3,40,1,1,3.000000,40.000000,44,Graduate,Medium,Multi-device,4
70789,1,0,0,0,0,0.000000,0.000000,38,Other,Very High,Mobile-only,2
195458,1,0,0,0,0,0.000000,0.000000,20,Graduate,High,Multi-device,5
20900,0,0,0,0,0,0.000000,0.000000,40,Other,Very High,Mobile-only,2
223471,0,0,0,0,0,0.000000,0.000000,29,Graduate,Medium,Mobile-only,4
292859,1,0,0,0,0,0.000000,0.000000,42,Graduate,High,Multi-device,5
320829,1,0,0,0,0,0.000000,0.000000,33,Post-Graduate,Medium,Desktop-only,4
344590,1,0,0,0,0,0.000000,0.000000,30,Post-Graduate,Low,Desktop-only,3
